,ID,Fuel Type Code,Access Code,Geocode Status,Latitude,Longitude,City,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Connector Types,EV Pricing,CNG Dispenser Num,LPG Nozzle Types
47486,181913,ELEC,public,GPS,42.85758,-70.924652,Amesbury,MA,,2.0,,J1772,,,
47487,181914,ELEC,public,GPS,42.857541,-70.924575,Amesbury,MA,,2.0,,J1772,,,
47488,181915,ELEC,public,GPS,42.706036,-73.18842,Williamstown,MA,,2.0,,J1772,,,
47489,181916,ELEC,public,GPS,42.70607,-73.18837,Williamstown,MA,,2.0,,J1772,,,
47503,181930,ELEC,public,GPS,42.70964,-73.21356,Williamstown,MA,,2.0,,J1772,,,
47504,181931,ELEC,public,GPS,42.70968,-73.213554,Williamstown,MA,,2.0,,J1772,,,
47505,181932,ELEC,public,GPS,40.7923,-73.92468,New York,NY,,,1.0,CHADEMO J1772COMBO,,,
47506,181933,ELEC,public,GPS,40.79237,-73.924644,New York,NY,,,1.0,CHADEMO J1772COMBO,,,
47507,181934,ELEC,public,GPS,42.934486,-74.197391,Amsterdam,NY,,2.0,,J1772,,,
47517,181945,ELEC,public,GPS,42.349785,-72.68163,Northampton,MA,,2.0,,J1772,,,
47523,181953,ELEC,public,GPS,42.667496,-72.01275,Winchendon,MA,,2.0,,J1772,,,
47524,181954,ELEC,public,GPS,42.667496,-72.01279,Winchendon,MA,,2.0,,J1772,,,
47525,181955,ELEC,public,GPS,42.311913,-72.625534,Northampton,MA,,2.0,,J1772,,,
47526,181956,ELEC,public,GPS,42.311966,-72.62536,Northampton,MA,,2.0,,J1772,,,
47527,181957,ELEC,public,GPS,42.31195,-72.62543,Northampton,MA,,2.0,,J1772,,,
47530,181960,ELEC,public,GPS,44.261467,-72.58337,Montpelier,VT,,1.0,,J1772,,,
47531,181961,ELEC,public,GPS,44.261513,-72.58335,Montpelier,VT,,2.0,,J1772,,,
47532,181962,ELEC,public,GPS,44.261623,-72.583305,Montpelier,VT,,2.0,,J1772,,,
47533,181963,ELEC,public,GPS,44.261692,-72.58326,Montpelier,VT,,2.0,,J1772,,,
47534,181964,ELEC,public,GPS,44.26142,-72.58336,Montpelier,VT,,1.0,,J1772,,,
47535,181965,ELEC,public,GPS,44.26156,-72.5833,Montpelier,VT,,2.0,,J1772,,,
47537,181967,ELEC,public,GPS,42.507176,-70.913697,Salem,MA,,2.0,,J1772,,,
47538,181968,ELEC,public,GPS,42.507186,-70.913704,Salem,MA,,2.0,,J1772,,,
47554,181986,ELEC,public,GPS,43.29582,-73.67611,Queensbury,NY,,2.0,,J1772,,,
47555,181987,ELEC,public,GPS,43.295834,-73.67621,Queensbury,NY,,2.0,,J1772,,,
47556,181988,ELEC,public,GPS,43.295773,-73.67625,Queensbury,NY,,2.0,,J1772,,,
47557,181989,ELEC,public,GPS,43.29604,-73.67644,Queensbury,NY,,2.0,,J1772,,,
47567,181999,ELEC,public,GPS,41.268011,-70.087874,Nantucket,MA,,2.0,,J1772,,,
47568,182001,ELEC,public,GPS,43.084282,-73.80298,Saratoga Springs,NY,,2.0,,J1772,,,
47569,182002,ELEC,public,GPS,43.084297,-73.803154,Saratoga Springs,NY,,2.0,,J1772,,,
47617,182057,ELEC,public,GPS,43.0856,-73.7656,Saratoga Springs,NY,,2.0,,J1772,,,
47618,182058,ELEC,public,GPS,43.08555,-73.765625,Saratoga Springs,NY,,2.0,,J1772,,,
47619,182059,ELEC,public,GPS,43.085667,-73.7656,Saratoga Springs,NY,,2.0,,J1772,,,
47620,182060,ELEC,public,GPS,43.085484,-73.76566,Saratoga Springs,NY,,2.0,,J1772,,,
47624,182071,ELEC,public,GPS,42.355826,-71.052524,Boston,MA,,2.0,,J1772,,,
47660,182107,ELEC,public,GPS,44.220392,-73.923811,Lake Placid,NY,,2.0,,J1772,,,
47661,182108,ELEC,public,GPS,44.220339,-73.923783,Lake Placid,NY,,2.0,,J1772,,,
47662,182109,ELEC,public,GPS,44.220494,-73.923812,Lake Placid,NY,,2.0,,J1772,,,
47663,182110,ELEC,public,GPS,44.220453,-73.923849,Lake Placid,NY,,2.0,,J1772,,,
47664,182111,ELEC,public,GPS,44.220578,-73.923829,Lake Placid,NY,,2.0,,J1772,,,
47665,182112,ELEC,public,GPS,44.220615,-73.92386,Lake Placid,NY,,2.0,,J1772,,,
47666,182113,ELEC,public,GPS,44.220506,-73.923843,Lake Placid,NY,,2.0,,J1772,,,
47667,182114,ELEC,public,GPS,44.220483,-73.923765,Lake Placid,NY,,2.0,,J1772,,,
47668,182115,ELEC,public,GPS,44.220623,-73.92382,Lake Placid,NY,,2.0,,J1772,,,
47689,182137,ELEC,public,GPS,42.263447,-71.624306,Westborough,MA,,2.0,,J1772,,,
47707,182155,ELEC,public,GPS,42.624175,-70.65829,Gloucester,MA,,2.0,,J1772,,,
47708,182156,ELEC,public,GPS,42.624326,-70.658489,Gloucester,MA,,2.0,,J1772,,,
47709,182157,ELEC,public,GPS,43.4118,-73.70841,Lake George,NY,,2.0,,J1772,,,
47710,182158,ELEC,public,GPS,43.41169,-73.708435,Lake George,NY,,2.0,,J1772,,,
47711,182159,ELEC,public,GPS,40.197802,-75.083457,Warminster,PA,,2.0,,J1772,,,
47720,182169,ELEC,public,GPS,42.38211,-73.29989,Lenox,MA,,2.0,,J1772,,,
47722,182171,ELEC,public,GPS,44.359064,-73.858857,Wilmington,NY,,2.0,,J1772,,,
47737,182189,ELEC,public,GPS,42.27656,-72.65642,Easthampton,MA,,2.0,,J1772,,,
47738,182190,ELEC,public,GPS,42.745908,-73.821081,Albany,NY,,2.0,,J1772,,,
47746,182198,ELEC,public,GPS,43.084719,-73.782313,Saratoga Springs,NY,,2.0,,J1772,,,
47747,182199,ELEC,public,GPS,42.097843,-75.914101,Binghamton,NY,,2.0,,J1772,,,
47748,182201,ELEC,public,GPS,42.046286,-71.302805,Wrentham,MA,,,1.0,CHADEMO J1772COMBO,,,
47749,182202,ELEC,public,GPS,42.046305,-71.302821,Wrentham,MA,,,1.0,CHADEMO J1772COMBO,,,
47750,182203,ELEC,public,GPS,42.046302,-71.302869,Wrentham,MA,,,1.0,CHADEMO J1772COMBO,,,
47760,182213,ELEC,public,GPS,40.290513,-74.041835,Eatontown,NJ,,1.0,,J1772,,,
47770,182223,ELEC,public,GPS,42.951019,-78.822603,Buffalo,NY,,2.0,,J1772,,,
47771,182224,ELEC,public,GPS,42.951165,-78.822439,Buffalo,NY,,2.0,,J1772,,,
47772,182225,ELEC,public,GPS,42.951003,-78.822599,Buffalo,NY,,2.0,,J1772,,,
47773,182226,ELEC,public,GPS,42.950937,-78.82269,Buffalo,NY,,2.0,,J1772,,,
47774,182227,ELEC,public,GPS,42.951141,-78.822487,Buffalo,NY,,2.0,,J1772,,,
47775,182228,ELEC,public,GPS,42.951099,-78.822518,Buffalo,NY,,2.0,,J1772,,,
47776,182229,ELEC,public,GPS,40.120804,-76.031368,East Earl,PA,,2.0,,J1772,,,
47786,182239,ELEC,public,GPS,42.423205,-71.067633,Malden,MA,,2.0,,J1772,,,
47787,182240,ELEC,public,GPS,42.423273,-71.067559,Malden,MA,,2.0,,J1772,,,
47788,182241,ELEC,public,GPS,42.428082,-71.067927,Malden,MA,,2.0,,J1772,,,
47789,182242,ELEC,public,GPS,42.423225,-71.067548,Malden,MA,,2.0,,J1772,,,
47791,182244,ELEC,public,GPS,40.561485,-74.530708,Bound Brook,NJ,,1.0,,J1772,,,
47792,182245,ELEC,public,GPS,43.085308,-73.78061,Saratoga Springs,NY,,2.0,,J1772,,,
47805,182258,ELEC,public,GPS,40.925934,-73.837135,Mount Vernon,NY,,2.0,,J1772,,,
47806,182259,ELEC,public,GPS,42.998857,-78.787152,Buffalo,NY,,2.0,,J1772,,,
47807,182260,ELEC,public,GPS,42.998854,-78.787388,Buffalo,NY,,2.0,,J1772,,,
47808,182261,ELEC,public,GPS,42.998855,-78.787448,Buffalo,NY,,2.0,,J1772,,,
47809,182262,ELEC,public,GPS,42.99886,-78.786981,Buffalo,NY,,2.0,,J1772,,,
47810,182263,ELEC,public,GPS,42.998863,-78.787254,Buffalo,NY,,2.0,,J1772,,,
47811,182264,ELEC,public,GPS,42.998863,-78.787191,Buffalo,NY,,2.0,,J1772,,,
47812,182265,ELEC,public,GPS,42.998864,-78.787049,Buffalo,NY,,2.0,,J1772,,,
47825,182279,ELEC,public,GPS,40.727516,-74.195755,Newark,NJ,,1.0,,J1772,,,
47828,182282,ELEC,public,GPS,41.730037,-74.234883,Kerhonkson,NY,,1.0,,J1772,,,
47833,182287,ELEC,public,GPS,42.975704,-73.80629,Ballston Spa,NY,,2.0,,J1772,,,
47834,182288,ELEC,public,GPS,42.975723,-73.80608,Ballston Spa,NY,,2.0,,J1772,,,
47835,182289,ELEC,public,GPS,42.97571,-73.80622,Ballston Spa,NY,,2.0,,J1772,,,
47837,182295,ELEC,public,GPS,40.572636,-74.08614,Midland Beach,NY,,,1.0,CHADEMO J1772COMBO,,,
47856,182334,ELEC,public,GPS,40.934688,-73.957218,Tenafly,NJ,,2.0,,J1772,,,
47899,182396,ELEC,public,GPS,40.091952,-74.807453,Florence,NJ,,2.0,,J1772,,,
47902,182400,ELEC,public,GPS,40.091955,-74.807582,Florence,NJ,,2.0,,J1772,,,
47916,182417,ELEC,public,GPS,42.270229,-71.221549,Needham,MA,,2.0,,J1772,,,
47936,182439,ELEC,public,GPS,40.049579,-74.907045,Edgewater Park,NJ,,2.0,,J1772,,,
47974,182481,ELEC,public,GPS,42.461632,-71.672198,Lancaster,MA,,1.0,,J1772,,,
47975,182482,ELEC,public,GPS,42.461855,-71.67097,Lancaster,MA,,1.0,,J1772,,,
47985,182497,ELEC,public,GPS,42.368226,-71.071966,Boston,MA,,2.0,,J1772,,,
47986,182504,ELEC,public,GPS,42.368278,-71.071925,Boston,MA,,2.0,,J1772,,,
47987,182506,ELEC,public,GPS,40.363615,-74.16637,Holmdel,NJ,,2.0,,J1772,,,
47989,182508,ELEC,public,GPS,40.364615,-74.165556,Holmdel,NJ,,2.0,,J1772,,,
47990,182510,ELEC,public,GPS,40.364539,-74.165458,Holmdel,NJ,,2.0,,J1772,,,
47991,182511,ELEC,public,GPS,40.363664,-74.166488,Holmdel,NJ,,2.0,,J1772,,,
48006,182533,ELEC,public,GPS,40.364559,-74.165576,Holmdel,NJ,,2.0,,J1772,,,
48007,182534,ELEC,public,GPS,40.363566,-74.166713,Holmdel,NJ,,2.0,,J1772,,,
48011,182541,ELEC,public,GPS,42.364991,-71.059362,Boston,MA,,2.0,,J1772,,,
48080,182621,ELEC,public,GPS,42.325348,-71.063016,Boston,MA,,2.0,,J1772,,,
48089,182632,ELEC,public,GPS,42.37148,-71.09785,Cambridge,MA,,2.0,,J1772,,,
48093,182636,ELEC,public,GPS,42.325398,-71.063662,Boston,MA,,2.0,,J1772,,,
48100,182643,ELEC,public,GPS,42.365003,-71.059373,Boston,MA,,2.0,,J1772,,,
48122,182670,ELEC,public,GPS,42.365011,-71.059378,Boston,MA,,2.0,,J1772,,,
48127,182677,ELEC,public,GPS,41.070706,-73.476807,Darien,CT,,,1.0,J1772COMBO,,,
48128,182678,ELEC,public,GPS,42.36497,-71.059349,Boston,MA,,2.0,,J1772,,,
48132,182683,ELEC,public,GPS,42.449965,-76.504087,Ithaca,NY,,2.0,,J1772,,,
48137,182689,ELEC,public,GPS,41.070965,-73.476746,Darien,CT,,2.0,,J1772,,,
48152,182707,ELEC,public,GPS,42.362102,-73.59738,Chatham,NY,,2.0,,J1772,,,
48162,182721,ELEC,public,GPS,42.371404,-71.097687,Cambridge,MA,,1.0,,J1772,,,
48179,182742,ELEC,public,GPS,42.233558,-71.028972,Quincy,MA,,2.0,,J1772,,,
48201,182773,ELEC,public,GPS,42.410439,-71.145819,Arlington,MA,,2.0,,J1772,,,
48235,182810,ELEC,public,GPS,41.989527,-71.299598,North Attleborough,MA,,2.0,,J1772,,,
48242,182817,ELEC,public,GPS,40.86463,-73.080368,Centereach,NY,,2.0,,J1772,,,
48243,182818,ELEC,public,GPS,40.865108,-73.080398,Centereach,NY,,2.0,,J1772,,,
48244,182819,ELEC,public,GPS,41.674307,-70.301746,Hyannis,MA,,2.0,,J1772,,,
48250,182825,ELEC,public,GPS,40.67726,-73.440667,Massapequa Park,NY,,1.0,,J1772,,,
48266,182842,ELEC,public,GPS,39.788134,-75.179516,Mantua,NJ,,1.0,,J1772,,,
48267,182843,ELEC,public,GPS,39.787913,-75.179023,mantua,NJ,,1.0,,J1772,,,
48366,182943,ELEC,public,GPS,40.498811,-74.525108,Franklin Township,NJ,,2.0,,J1772,,,
48383,182960,ELEC,public,GPS,42.254287,-71.079727,Milton,MA,,2.0,,J1772,,,
48399,182981,ELEC,public,GPS,42.874905,-78.849889,Buffalo,NY,,2.0,,J1772,,,
48400,182982,ELEC,public,GPS,42.8749,-78.849874,Buffalo,NY,,2.0,,J1772,,,
48401,182983,ELEC,public,GPS,42.874893,-78.849846,Buffalo,NY,,2.0,,J1772,,,
48402,182984,ELEC,public,GPS,42.874889,-78.849833,Buffalo,NY,,2.0,,J1772,,,
48403,182985,ELEC,public,GPS,42.874883,-78.849816,Buffalo,NY,,2.0,,J1772,,,
48409,182991,ELEC,public,GPS,39.950652,-75.170903,Philadelphia,PA,,2.0,,J1772,,,
48410,182992,ELEC,public,GPS,39.950647,-75.170902,Philadelphia,PA,,2.0,,J1772,,,
48462,183056,ELEC,public,GPS,40.326275,-74.789588,Pennington,NJ,,2.0,,J1772,,,
48474,183072,ELEC,public,GPS,42.60673,-71.22544,Tewksbury,MA,,2.0,,J1772,,,
48476,183074,ELEC,public,GPS,42.606712,-71.225235,Tewksbury,MA,,2.0,,J1772,,,
48477,183075,ELEC,public,GPS,42.611477,-71.23494,Tewksbury,MA,,2.0,,J1772,,,
48478,183078,ELEC,public,GPS,40.024508,-75.223351,Philadelphia,PA,,2.0,,J1772,,,
48485,183089,ELEC,public,GPS,42.299393,-71.24704,Needham,MA,,2.0,,J1772,,,
48493,183102,ELEC,public,GPS,42.29937,-71.247284,Needham,MA,,2.0,,J1772,,,
48494,183103,ELEC,public,GPS,40.748166,-73.139644,Oakdale,NY,,,1.0,J1772COMBO,,,
48495,183105,ELEC,public,GPS,41.704765,-73.927376,Poughkeepsie,NY,,2.0,,J1772,,,
48496,183106,ELEC,public,GPS,41.70477,-73.92731,Poughkeepsie,NY,,2.0,,J1772,,,
48498,183108,ELEC,public,GPS,41.704956,-73.93105,Poughkeepsie,NY,,2.0,,J1772,,,
48499,183109,ELEC,public,GPS,41.704998,-73.93104,Poughkeepsie,NY,,2.0,,J1772,,,
48507,183120,ELEC,public,GPS,43.05269,-76.155007,Syracuse,NY,,2.0,,J1772,,,
48508,183121,ELEC,public,GPS,43.052745,-76.15511,Syracuse,NY,,2.0,,J1772,,,
48509,183122,ELEC,public,GPS,43.052612,-76.15501,Syracuse,NY,,2.0,,J1772,,,
48522,183135,ELEC,public,GPS,41.885616,-71.3798,Pawtucket,RI,,2.0,,J1772,,,
48523,183136,ELEC,public,GPS,41.884636,-71.37987,Pawtucket,RI,,2.0,,J1772,,,
48526,183146,ELEC,public,GPS,40.09213,-74.811195,Burlington,NJ,,2.0,,J1772,,,
48534,183157,ELEC,public,GPS,40.092125,-74.811264,Burlington,NJ,,2.0,,J1772,,,
48550,183173,ELEC,public,GPS,40.448815,-79.896218,Pittsburgh,PA,,2.0,,J1772,,,
48551,183174,ELEC,public,GPS,40.44889,-79.89618,Pittsburgh,PA,,2.0,,J1772,,,
48554,183177,ELEC,public,GPS,43.208461,-77.953998,Brockport,NY,,2.0,,J1772,,,
48555,183178,ELEC,public,GPS,43.213812,-77.947162,Brockport,NY,,2.0,,J1772,,,
48556,183179,ELEC,public,GPS,43.211369,-77.944564,Brockport,NY,,2.0,,J1772,,,
48557,183180,ELEC,public,GPS,40.940563,-73.83538,Bronxville,NY,,2.0,,J1772,,,
48558,183181,ELEC,public,GPS,44.16773,-72.510925,Barre,VT,,,1.0,J1772COMBO,,,
48571,183197,ELEC,public,GPS,40.783554,-73.419929,Melville,NY,,2.0,,J1772,,,
48572,183198,ELEC,public,GPS,41.791695,-71.423051,Providence,RI,,2.0,,J1772,,,
48597,183223,ELEC,public,GPS,42.83288,-73.90392,Schenectady,NY,,2.0,,J1772,,,
48598,183224,ELEC,public,GPS,42.832916,-73.90389,Schenectady,NY,,2.0,,J1772,,,
48599,183225,ELEC,public,GPS,42.832993,-73.903854,Schenectady,NY,,2.0,,J1772,,,
48600,183226,ELEC,public,GPS,42.83297,-73.90387,Schenectady,NY,,2.0,,J1772,,,
48601,183227,ELEC,public,GPS,42.833065,-73.903824,Schenectady,NY,,2.0,,J1772,,,
48612,183240,ELEC,public,GPS,40.735935,-74.154854,Harrison,NJ,,2.0,,J1772,,,
48643,183272,ELEC,public,GPS,42.34704,-71.075474,Boston,MA,,2.0,,J1772,,,
48685,183317,ELEC,public,GPS,40.312317,-75.128586,Doylestown,PA,,2.0,,J1772,,,
48686,183318,ELEC,public,GPS,40.312298,-75.12854,Doylestown,PA,,2.0,,J1772,,,
48696,183328,ELEC,public,GPS,40.783577,-73.419876,Melville,NY,,2.0,,J1772,,,
48726,183363,ELEC,public,GPS,41.679073,-74.15251,Gardiner,NY,,2.0,,J1772,,,
48730,183367,ELEC,public,GPS,39.890358,-75.17103,Philadelphia,PA,,2.0,,J1772,,,
48731,183368,ELEC,public,GPS,39.895428,-75.17109,Philadelphia,PA,,2.0,,J1772,,,
48738,183376,ELEC,public,GPS,42.37147,-71.09751,Cambridge,MA,,1.0,,J1772,,,
48739,183377,ELEC,public,GPS,42.37142,-71.09766,Cambridge,MA,,2.0,,J1772,,,
48740,183378,ELEC,public,GPS,42.371395,-71.09771,Cambridge,MA,,2.0,,J1772,,,
48748,183386,ELEC,public,GPS,42.59759,-76.19155,Cortland,NY,,2.0,,J1772,,,
48749,183387,ELEC,public,GPS,42.59609,-76.1924,Cortland,NY,,2.0,,J1772,,,
48750,183388,ELEC,public,GPS,42.588924,-76.196929,Cortland,NY,,2.0,,J1772,,,
48751,183389,ELEC,public,GPS,42.59763,-76.18639,Cortland,NY,,2.0,,J1772,,,
48757,183395,ELEC,public,GPS,42.64214,-71.31711,Lowell,MA,,2.0,,J1772,,,
48775,183415,ELEC,public,GPS,42.64218,-71.317055,Lowell,MA,,2.0,,J1772,,,
48776,183416,ELEC,public,GPS,42.642094,-71.31714,Lowell,MA,,2.0,,J1772,,,
48777,183417,ELEC,public,GPS,42.642048,-71.317184,Lowell,MA,,2.0,,J1772,,,
48779,183419,ELEC,public,GPS,42.474157,-73.173382,Dalton,MA,,2.0,,J1772,,,
48792,183434,ELEC,public,GPS,41.433655,-79.70893,Oil City,PA,,2.0,,J1772,,,
48817,183459,ELEC,public,GPS,43.093933,-73.50685,Greenwich,NY,,2.0,,J1772,,,
48818,183460,ELEC,public,GPS,43.093964,-73.506775,Greenwich,NY,,2.0,,J1772,,,
48847,183516,ELEC,public,GPS,42.380249,-71.072604,Boston,MA,,2.0,,J1772,,,
48848,183517,ELEC,public,GPS,42.380249,-71.072668,Boston,MA,,2.0,,J1772,,,
48849,183519,ELEC,public,GPS,42.380181,-71.072751,Boston,MA,,2.0,,J1772,,,
48850,183520,ELEC,public,GPS,42.38014,-71.072813,Boston,MA,,2.0,,J1772,,,
48851,183521,ELEC,public,GPS,42.380157,-71.072808,Boston,MA,,2.0,,J1772,,,
48852,183523,ELEC,public,GPS,42.380251,-71.072624,Boston,MA,,2.0,,J1772,,,
48853,183524,ELEC,public,GPS,42.380213,-71.072688,Boston,MA,,2.0,,J1772,,,
48854,183525,ELEC,public,GPS,42.38023,-71.072707,Boston,MA,,2.0,,J1772,,,
48855,183526,ELEC,public,GPS,42.380296,-71.072588,Boston,MA,,2.0,,J1772,,,
48856,183527,ELEC,public,GPS,42.380234,-71.07271,Boston,MA,,2.0,,J1772,,,
48857,183528,ELEC,public,GPS,42.380278,-71.072608,Boston,MA,,2.0,,J1772,,,
48863,183535,ELEC,public,GPS,41.271734,-70.091413,Nantucket,MA,,2.0,,J1772,,,
48876,183548,ELEC,public,GPS,42.345582,-71.256768,Newton,MA,,2.0,,J1772,,,
48877,183549,ELEC,public,GPS,42.34558,-71.25677,Newton,MA,,2.0,,J1772,,,
48878,183550,ELEC,public,GPS,42.34603,-71.256195,Newton,MA,,2.0,,J1772,,,
48879,183551,ELEC,public,GPS,42.346026,-71.256098,Newton,MA,,2.0,,J1772,,,
48882,183555,ELEC,public,GPS,40.685981,-80.105948,Cranberry Township,PA,,,4.0,CHADEMO J1772COMBO,,,
48923,183638,ELEC,private,GPS,40.29052,-74.84953,Titusville,NJ,,2.0,,J1772,Level 2: $0.21 per kWh,,
48924,183642,ELEC,public,GPS,42.380175,-71.072767,Boston,MA,,2.0,,J1772,,,
48925,183643,ELEC,public,GPS,42.380161,-71.072775,Boston,MA,,2.0,,J1772,,,
48926,183644,ELEC,public,GPS,42.380289,-71.072593,Boston,MA,,2.0,,J1772,,,
48927,183645,ELEC,public,GPS,42.380342,-71.072547,Boston,MA,,2.0,,J1772,,,
48928,183646,ELEC,public,GPS,42.380222,-71.072671,Boston,MA,,2.0,,J1772,,,
48929,183647,ELEC,public,GPS,42.38033,-71.072542,Boston,MA,,2.0,,J1772,,,
48944,183662,ELEC,public,GPS,42.652683,-73.75048,Albany,NY,,2.0,,J1772,,,
48945,183663,ELEC,public,GPS,42.65263,-73.75039,Albany,NY,,2.0,,J1772,,,
48946,183664,ELEC,public,GPS,42.652657,-73.75043,Albany,NY,,2.0,,J1772,,,
48947,183665,ELEC,public,GPS,42.652622,-73.75033,Albany,NY,,2.0,,J1772,,,
48966,183700,ELEC,public,GPS,40.456596,-79.91494,Pittsburgh,PA,,2.0,,J1772,,,
48967,183701,ELEC,public,GPS,40.456963,-79.9153,Pittsburgh,PA,,2.0,,J1772,,,
48968,183702,ELEC,public,GPS,40.4573,-79.915978,Pittsburgh,PA,,2.0,,J1772,,,
48969,183703,ELEC,public,GPS,40.457115,-79.91525,Pittsburgh,PA,,2.0,,J1772,,,
48970,183704,ELEC,public,GPS,40.457857,-79.914521,Pittsburgh,PA,,2.0,,J1772,,,
48971,183705,ELEC,public,GPS,40.457127,-79.915276,Pittsburgh,PA,,2.0,,J1772,,,
48972,183706,ELEC,public,GPS,40.456852,-79.915085,Pittsburgh,PA,,2.0,,J1772,,,
48973,183707,ELEC,public,GPS,40.456852,-79.91514,Pittsburgh,PA,,2.0,,J1772,,,
48974,183708,ELEC,public,GPS,40.4575,-79.914986,Pittsburgh,PA,,2.0,,J1772,,,
48975,183709,ELEC,public,GPS,40.45697,-79.91507,Pittsburgh,PA,,2.0,,J1772,,,
48976,183710,ELEC,public,GPS,40.45671,-79.915,Pittsburgh,PA,,2.0,,J1772,,,
48981,183721,ELEC,public,GPS,43.105774,-73.7493,Saratoga Springs,NY,,2.0,,J1772,,,
48984,183724,ELEC,public,GPS,43.106037,-73.74936,Saratoga Springs,NY,,2.0,,J1772,,,
48985,183725,ELEC,public,GPS,43.1058,-73.7493,Saratoga Springs,NY,,2.0,,J1772,,,
48986,183726,ELEC,public,GPS,43.105885,-73.74933,Saratoga Springs,NY,,2.0,,J1772,,,
48994,183734,ELEC,public,GPS,43.80051,-73.08953,Brandon,VT,,2.0,,J1772,,,
49005,183754,ELEC,public,GPS,41.967208,-73.990374,Kingston,NY,,2.0,,J1772,,,
49007,183756,ELEC,public,GPS,43.80047,-73.089478,Brandon,VT,,2.0,,J1772,,,
49014,183763,ELEC,public,GPS,42.90263,-78.753078,Cheektowaga,NY,,1.0,,J1772,,,
49015,183764,ELEC,public,GPS,42.902643,-78.753096,Cheektowaga,NY,,1.0,,J1772,,,
49016,183765,ELEC,public,GPS,42.902649,-78.75321,Cheektowaga,NY,,1.0,,J1772,,,
49017,183766,ELEC,public,GPS,42.90265,-78.753197,Cheektowaga,NY,,1.0,,J1772,,,
49018,183767,ELEC,public,GPS,42.913097,-78.791247,Buffalo,NY,,1.0,,J1772,,,
49019,183768,ELEC,public,GPS,42.91306,-78.791198,Buffalo,NY,,1.0,,J1772,,,
49020,183769,ELEC,public,GPS,42.91303,-78.791232,Buffalo,NY,,1.0,,J1772,,,
49021,183770,ELEC,public,GPS,42.205426,-71.130959,Canton,MA,,2.0,,J1772,,,
49022,183771,ELEC,public,GPS,42.20541,-71.130981,Canton,MA,,2.0,,J1772,,,
49029,183784,ELEC,private,200-9,39.951726,-75.233749,Philadelphia,PA,,2.0,,J1772,,,
49030,183785,ELEC,private,200-9,40.762901,-77.874672,State College,PA,,1.0,,J1772,,,
49031,183786,ELEC,public,200-9,40.778418,-79.933025,Butler,PA,,2.0,,J1772,,,
49035,183794,ELEC,public,GPS,41.274743,-70.100535,Nantucket,MA,,2.0,,J1772,,,
49049,183808,ELEC,public,GPS,41.891973,-70.911063,Middleborough,MA,,2.0,,J1772,,,
49050,183809,ELEC,public,GPS,41.89197,-70.91107,Middleborough,MA,,2.0,,J1772,,,
49051,183810,ELEC,public,GPS,42.779458,-78.781226,Orchard Park,NY,,1.0,,J1772,,,
49052,183811,ELEC,public,GPS,42.779421,-78.781313,Orchard Park,NY,,1.0,,J1772,,,
49065,183824,ELEC,public,GPS,40.422759,-74.382497,East Brunswick,NJ,,2.0,,J1772,FREE,,
49078,183841,ELEC,public,GPS,42.380233,-71.072636,Boston,MA,,2.0,,J1772,,,
49081,183844,ELEC,public,GPS,39.844733,-76.284794,Holtwood,PA,,2.0,,J1772,,,
49082,183845,ELEC,public,GPS,39.844798,-76.284644,Holtwood,PA,,2.0,,J1772,,,
49084,183847,ELEC,public,GPS,41.274837,-70.100392,Nantucket,MA,,2.0,,J1772,,,
49100,183868,ELEC,public,200-9,42.854801,-72.559868,Brattleboro,VT,,2.0,,J1772,,,
49101,183869,ELEC,public,200-9,43.250278,-73.093902,Dorset,VT,,1.0,,J1772,Free,,
49102,183870,ELEC,private,200-9,43.646329,-72.332661,White River Junction,VT,,1.0,,J1772,,,
49114,183930,ELEC,private,200-8,43.086392,-75.646353,Oneida,NY,,4.0,,J1772,,,
49121,183937,ELEC,private,200-9,40.77599,-73.95044,New York,NY,,2.0,,J1772,,,
49122,183938,ELEC,private,200-8,42.635505,-73.776675,Albany,NY,,4.0,,J1772,,,
49124,183940,ELEC,private,200-9,42.874857,-77.275019,Canandaigua,NY,,4.0,,J1772,,,
49127,184034,ELEC,public,200-9,42.948063,-78.866129,Buffalo,NY,,1.0,,J1772,,,
49129,184036,ELEC,public,200-9,40.843624,-73.015579,Farmingville,NY,,2.0,,J1772,,,
49130,184039,ELEC,public,200-9,42.125257,-75.909301,Binghamton,NY,,2.0,,J1772,,,
49132,184044,ELEC,public,200-8,42.103228,-70.740168,Marshfield,MA,,2.0,,J1772,,,
49133,184045,ELEC,private,200-9,43.154835,-77.602274,Rochester,NY,,4.0,,J1772,,,
49144,184061,ELEC,public,GPS,42.213406,-73.34563,Great Barrington,MA,,2.0,,J1772,,,
49145,184062,ELEC,public,GPS,42.213623,-73.34566,Great Barrington,MA,,2.0,,J1772,,,
49146,184063,ELEC,public,GPS,42.213577,-73.34567,Great Barrington,MA,,2.0,,J1772,,,
49147,184064,ELEC,public,GPS,42.21353,-73.345695,Great Barrington,MA,,2.0,,J1772,,,
49165,184087,ELEC,private,200-9,41.644679,-71.494238,East Greenwich,RI,,4.0,,J1772,,,
49221,184216,ELEC,public,GPS,42.144996,-71.982513,Charlton,MA,,2.0,,J1772,,,
49222,184217,ELEC,public,GPS,42.145019,-71.982567,Charlton,MA,,2.0,,J1772,,,
49228,184223,ELEC,public,GPS,39.81181,-75.801206,Avondale,PA,,2.0,,J1772,,,
